tconst	averageRating
tt0012436	6.8
tt0012439	6.4
tt0012456	4.5
tt0012465	7.0
tt0012468	6.7
tt0012471	6.6
tt0012472	6.3
tt0012476	5.9
tt0012484	5.9
tt0012486	6.2
tt0012490	5.1
tt0012492	6.5
tt0012494	7.7
tt0012496	6.0
tt0012505	5.6
tt0012513	6.5
tt0012514	5.1
tt0012520	5.8
tt0012529	6.0
tt0012532	7.4
tt0012538	6.6
tt0012541	7.2
tt0012548	5.7
tt0012555	6.1
tt0012562	6.1
tt0012563	6.4
tt0012565	6.2
tt0012581	4.7
tt0012583	6.9
tt0012591	6.7
tt0012600	6.9
tt0012619	5.7
tt0012622	4.5
tt0012627	5.8
tt0012631	6.7
tt0012642	7.0
tt0012645	6.8
tt0012650	6.4
tt0012651	6.3
tt0012657	6.5
tt0012664	6.3
tt0012675	6.4
tt0012685	3.9
tt0012689	5.8
tt0012695	2.9
tt0012699	7.0
tt0012701	6.2
tt0012710	6.7
tt0012716	6.0
tt0012724	4.9
tt0012725	5.0
tt0012730	5.8
tt0012734	4.4
tt0012739	4.8
tt0012740	5.4
tt0012745	6.9
tt0012746	1.0
tt0012747	6.1
tt0012752	6.9
tt0012754	6.8
tt0012755	6.8
tt0012763	6.8
tt0012769	5.9
tt0012771	6.0
tt0012772	1.0
tt0012775	5.9
tt0012778	5.3
tt0012788	6.7
tt0012790	6.8
tt0012794	6.9
tt0012806	6.2
tt0012807	5.0
tt0012814	5.9
tt0012815	6.5
tt0012818	4.4
tt0012827	6.5
tt0012830	6.8
tt0012838	5.3
tt0012839	6.5
tt0012843	5.9
tt0012855	6.8
tt0012856	5.2
tt0012862	5.3
tt0012864	5.4
tt0012868	6.8
tt0012872	8.2
tt0012873	6.7
tt0012877	4.1
tt0012879	8.0
tt0012880	5.8
tt0012881	6.8
tt0012885	6.2
tt0012890	6.8
tt0012891	4.1
tt0012894	5.6
tt0012898	4.5
tt0012917	7.2
tt0012919	6.7
tt0012920	5.0
tt0012926	6.5
tt0012928	6.0
tt0012937	6.8
tt0012938	6.8
tt0012940	5.9
tt0012948	5.6
tt0012949	6.2
tt0012952	6.4
tt0012958	6.6
tt0012960	2.1
tt0012961	1.0
tt0012973	6.9
tt0012975	6.2
tt0012980	5.1
tt0012990	6.4
tt0012997	6.0
tt0012998	3.6
tt0013000	6.7
tt0013022	6.2
tt0013024	5.6
tt0013033	7.1
tt0013034	1.6
tt0013051	5.2
tt0013059	6.3
tt0013071	1.7
tt0013075	7.1
tt0013076	6.2
tt0013078	6.3
tt0013084	6.6
tt0013085	6.2
tt0013086	7.9
tt0013091	6.8
tt0013093	6.6
tt0013095	4.9
tt0013107	5.1
tt0013110	5.0
tt0013114	5.3
tt0013117	6.1
tt0013118	6.3
tt0013121	6.4
tt0013122	6.4
tt0013134	6.3
tt0013135	6.9
tt0013139	6.8
tt0013140	7.1
tt0013145	6.3
tt0013151	7.7
tt0013169	6.5
tt0013170	6.7
tt0013182	7.0
tt0013189	6.0
tt0013201	7.0
tt0013212	5.3
tt0013221	6.2
tt0013223	4.9
tt0013224	6.8
tt0013227	5.2
tt0013230	6.1
tt0013236	5.9
tt0013244	6.0
tt0013253	6.8
tt0013254	6.8
tt0013255	5.0
tt0013257	7.7
tt0013263	7.0
tt0013264	6.6
tt0013267	4.7
tt0013276	4.1
tt0013283	6.7
tt0013284	6.7
tt0013288	4.8
tt0013293	6.6
tt0013299	4.7
tt0013301	7.0
tt0013303	4.7
tt0013321	3.7
tt0013332	6.7
tt0013336	6.8
tt0013339	5.3
tt0013342	6.6
tt0013343	5.6
tt0013344	6.1
tt0013356	6.8
tt0013359	4.7
tt0013363	6.1
tt0013367	5.5
tt0013368	6.2
tt0013369	6.8
tt0013372	6.2
tt0013373	6.7
tt0013376	6.2
tt0013386	6.7
tt0013388	5.9
tt0013402	6.7
tt0013404	6.5
tt0013407	6.4
tt0013423	3.0
tt0013425	5.9
tt0013427	7.6
tt0013428	6.9
tt0013433	5.4
tt0013436	5.7
tt0013439	6.9
tt0013442	7.9
tt0013450	6.7
tt0013451	6.8
tt0013452	6.9
tt0013455	6.9
tt0013458	6.5
tt0013469	6.4
tt0013480	6.6
tt0013482	5.8
tt0013488	6.8
tt0013491	4.2
tt0013496	6.9
tt0013500	5.2
tt0013501	6.9
tt0013502	6.7
tt0013506	6.9
tt0013511	6.8
tt0013512	7.0
tt0013515	6.7
tt0013527	6.3
tt0013534	5.1
tt0013535	6.3
tt0013538	5.9
tt0013540	4.9
tt0013555	6.9
tt0013556	7.2
tt0013570	5.9
tt0013571	6.6
tt0013572	5.0
tt0013574	7.0
tt0013579	6.9
tt0013590	7.8
tt0013592	6.3
tt0013596	3.3
tt0013597	5.8
tt0013603	4.1
tt0013607	5.8
tt0013611	7.0
tt0013615	3.2
tt0013617	5.7
tt0013619	6.0
tt0013624	6.6
tt0013626	6.7
tt0013627	5.2
tt0013629	6.8
tt0013631	6.6
tt0013658	6.9
tt0013662	6.9
tt0013668	6.7
tt0013672	6.7
tt0013674	7.0
tt0013679	6.9
tt0013681	5.7
tt0013682	7.5
tt0013687	6.7
tt0013688	6.6
tt0013704	6.1
tt0013705	5.7
tt0013710	7.0
tt0013716	6.2
tt0013719	6.5
tt0013724	6.0
tt0013727	7.0
tt0013728	6.0
tt0013730	6.9
tt0013735	5.0
tt0013736	6.6
tt0013739	6.2
tt0013741	6.6
tt0013750	6.4
tt0013766	2.2
tt0013773	6.1
tt0013792	5.2
tt0013793	4.7
tt0013795	6.7
tt0013800	7.8
tt0013802	6.4
tt0013817	6.5
tt0013824	6.2
tt0013825	5.8
tt0013827	6.0
tt0013829	6.4
tt0013830	6.8
tt0013833	5.3
tt0013834	6.9
tt0013839	5.5
tt0013841	6.6
tt0013846	6.9
tt0013864	6.7
tt0013866	4.3
tt0013867	6.8
tt0013868	7.0
tt0013871	4.2
tt0013877	7.1
tt0013879	6.6
tt0013882	6.9
tt0013886	6.6
tt0013892	6.6
tt0013896	6.2
tt0013901	7.0
tt0013902	7.3
tt0013903	6.0
tt0013905	6.8
tt0013906	5.4
tt0013908	6.6
tt0013909	5.3
tt0013917	5.3
tt0013920	5.6
tt0013925	6.3
tt0013926	6.5
tt0013930	6.2
tt0013933	7.6
tt0013949	6.1
tt0013950	5.6
tt0013951	6.5
tt0013955	5.7
tt0013961	5.1
tt0013962	6.0
tt0013965	6.6
tt0013971	5.0
tt0013975	6.8
tt0013981	6.5
tt0013984	5.5
tt0013986	5.2
tt0014003	6.6
tt0014012	6.1
tt0014014	7.2
tt0014015	5.2
tt0014021	3.8
tt0014022	6.2
tt0014023	6.5
tt0014029	6.6
tt0014031	3.2
tt0014039	5.8
tt0014040	6.8
tt0014045	7.4
tt0014051	7.0
tt0014068	6.8
tt0014069	7.1
tt0014079	7.0
tt0014090	5.0
tt0014100	6.7
tt0014108	6.9
tt0014109	7.1
tt0014112	5.6
tt0014118	6.9
tt0014127	3.6
tt0014137	6.7
tt0014138	5.2
tt0014141	7.4
tt0014142	7.3
tt0014144	5.4
tt0014145	4.0
tt0014146	6.1
tt0014149	5.5
tt0014153	5.7
tt0014157	6.1
tt0014158	7.1
tt0014159	6.8
tt0014164	7.1
tt0014165	5.0
tt0014168	6.7
tt0014171	5.0
tt0014174	6.6
tt0014175	5.9
tt0014181	6.9
tt0014183	6.6
tt0014186	6.1
tt0014187	6.7
tt0014188	5.1
tt0014189	4.4
tt0014191	5.6
tt0014193	4.7
tt0014196	5.2
tt0014202	6.1
tt0014203	5.0
tt0014205	6.2
tt0014207	6.8
tt0014211	7.2
tt0014223	7.2
tt0014228	6.6
tt0014229	5.9
tt0014231	6.3
tt0014248	5.9
tt0014249	6.4
tt0014262	7.0
tt0014264	6.7
tt0014269	4.5
tt0014284	6.3
tt0014285	8.0
tt0014298	6.9
tt0014301	6.3
tt0014302	6.9
tt0014303	4.2
tt0014320	7.0
tt0014321	5.2
tt0014322	6.6
tt0014323	5.9
tt0014332	3.6
tt0014339	7.2
tt0014341	7.8
tt0014344	4.9
tt0014346	7.1
tt0014353	6.5
tt0014358	7.4
tt0014359	6.0
tt0014367	6.2
tt0014379	7.0
tt0014388	5.8
tt0014391	5.6
tt0014397	6.9
tt0014398	6.3
tt0014408	7.1
tt0014411	2.6
tt0014414	5.0
tt0014416	6.5
tt0014417	7.4
tt0014423	6.6
tt0014426	5.5
tt0014429	8.1
tt0014439	7.2
tt0014440	7.0
tt0014443	6.8
tt0014446	6.7
tt0014447	6.4
tt0014449	7.0
tt0014451	5.0
tt0014452	6.3
tt0014453	4.3
tt0014462	1.5
tt0014463	6.5
tt0014467	6.0
tt0014468	7.1
tt0014469	6.1
tt0014483	2.1
tt0014489	6.0
tt0014496	7.0
tt0014497	7.0
tt0014499	7.0
tt0014502	5.2
tt0014504	4.9
tt0014508	5.1
tt0014509	6.8
tt0014510	6.7
tt0014516	7.0
tt0014522	7.0
tt0014524	6.2
tt0014528	6.4
tt0014532	6.8
tt0014538	7.1
tt0014539	4.4
tt0014542	5.9
tt0014543	5.2
tt0014547	6.8
tt0014553	5.7
tt0014558	5.2
tt0014563	7.0
tt0014567	6.3
tt0014570	6.9
tt0014577	6.5
tt0014582	5.7
tt0014586	6.7
tt0014588	7.2
tt0014600	7.2
tt0014602	6.9
tt0014604	6.5
tt0014605	6.9
tt0014606	6.4
tt0014611	7.4
tt0014615	6.4
tt0014617	5.7
tt0014619	7.2
tt0014624	7.0
tt0014636	6.2
tt0014639	5.3
tt0014640	6.3
tt0014644	5.5
tt0014645	5.6
tt0014646	6.5
tt0014647	6.8
tt0014650	6.6
tt0014651	6.6
tt0014652	5.9
tt0014672	6.4
tt0014673	7.0
tt0014679	6.5
tt0014682	6.8
tt0014689	6.4
tt0014696	6.3
tt0014701	6.6
tt0014702	6.7
tt0014706	6.6
tt0014707	6.0
tt0014713	6.9
tt0014720	5.6
tt0014721	5.9
tt0014733	7.5
tt0014734	6.0
tt0014741	1.8
tt0014752	7.0
tt0014756	4.6
tt0014759	6.2
tt0014760	6.9
tt0014762	6.9
tt0014767	7.6
tt0014770	6.5
tt0014774	7.2
tt0014775	3.7
tt0014776	7.0
tt0014782	6.2
tt0014797	6.6
tt0014816	7.0
tt0014817	6.0
tt0014826	6.0
tt0014836	6.8
tt0014837	4.3
tt0014839	7.7
tt0014845	6.4
tt0014854	6.8
tt0014857	5.8
tt0014866	5.2
tt0014867	6.7
tt0014869	6.5
tt0014874	6.3
tt0014888	5.1
tt0014891	6.3
tt0014892	6.7
tt0014898	6.9
tt0014900	6.5
tt0014901	4.6
tt0014925	6.3
tt0014927	7.0
tt0014931	7.3
tt0014945	7.7
tt0014946	6.3
tt0014950	6.0
tt0014953	6.7
tt0014960	4.7
tt0014968	7.1
tt0014969	2.1
tt0014970	4.4
tt0014972	7.8
tt0014977	3.2
tt0014978	7.1
tt0014981	6.3
tt0014982	6.8
tt0014985	6.5
tt0014989	5.8
tt0014991	6.4
tt0014996	7.0
tt0014999	3.6
tt0015001	6.3
tt0015002	7.2
tt0015004	7.7
tt0015005	6.2
tt0015014	7.2
tt0015015	6.0
tt0015016	7.2
tt0015018	7.0
tt0015022	5.7
tt0015030	5.9
tt0015036	6.7
tt0015037	1.0
tt0015038	6.8
tt0015039	7.2
tt0015044	7.2
tt0015045	6.8
tt0015051	6.1
tt0015053	6.0
tt0015064	8.1
tt0015068	7.1
tt0015071	6.8
tt0015091	7.1
tt0015092	7.1
tt0015104	6.7
tt0015116	6.5
tt0015117	6.9
tt0015119	7.2
tt0015133	6.0
tt0015134	1.5
tt0015136	7.1
tt0015138	9.0
tt0015141	6.7
tt0015145	5.8
tt0015152	6.5
tt0015163	7.7
tt0015167	6.6
tt0015168	6.9
tt0015169	5.4
tt0015171	6.6
tt0015174	8.0
tt0015175	8.1
tt0015177	6.4
tt0015180	6.1
tt0015184	5.2
tt0015185	5.7
tt0015189	7.0
tt0015191	4.7
tt0015197	5.1
tt0015200	7.0
tt0015202	7.0
tt0015206	5.9
tt0015209	6.0
tt0015213	6.9
tt0015217	6.2
tt0015222	6.6
tt0015224	7.1
tt0015229	6.6
tt0015232	7.0
tt0015233	5.9
tt0015239	6.3
tt0015243	5.0
tt0015253	5.9
tt0015256	6.8
tt0015258	6.2
tt0015263	6.2
tt0015268	7.1
tt0015270	7.2
tt0015273	7.1
tt0015284	6.5
tt0015289	6.4
tt0015299	7.9
tt0015310	7.1
tt0015311	5.6
tt0015312	5.5
tt0015313	6.8
tt0015318	6.7
tt0015324	8.2
tt0015331	6.6
tt0015339	5.6
tt0015347	7.0
tt0015349	7.3
tt0015353	4.5
tt0015355	5.7
tt0015356	4.9
tt0015361	7.6
tt0015364	6.8
tt0015375	5.2
tt0015389	1.8
tt0015391	2.6
tt0015393	7.1
tt0015394	4.8
tt0015399	6.3
tt0015400	7.8
tt0015409	7.0
tt0015412	3.0
tt0015413	5.4
tt0015414	5.6
tt0015417	6.3
tt0015419	5.7
tt0015423	6.7
tt0015426	3.0
tt0015433	6.4
tt0015442	6.8
tt0015443	6.1
tt0015445	2.5
tt0015451	7.2
tt0015453	5.6
tt0015457	5.7
tt0015460	4.1
tt0015465	6.9
tt0015471	7.3
tt0015491	6.3
tt0015492	7.1
tt0015493	6.3
tt0015494	7.4
tt0015495	6.4
tt0015498	6.8
tt0015500	6.0
tt0015501	4.8
tt0015504	5.6
tt0015505	2.3
tt0015508	7.1
tt0015518	6.1
tt0015520	1.0
tt0015526	6.9
tt0015532	7.8
tt0015533	6.3
tt0015537	5.6
tt0015539	2.1
tt0015542	5.5
tt0015543	5.8
tt0015547	5.9
tt0015548	6.7
tt0015569	5.0
tt0015570	5.8
tt0015572	7.2
tt0015573	6.0
tt0015577	6.8
tt0015579	2.6
tt0015589	6.0
tt0015600	5.9
tt0015602	5.6
tt0015612	6.2
tt0015617	6.9
tt0015620	5.7
tt0015624	7.9
tt0015626	6.7
tt0015627	6.3
tt0015632	6.6
tt0015634	6.2
tt0015638	6.4
tt0015639	5.7
tt0015643	7.0
tt0015644	6.2
tt0015648	8.0
tt0015653	4.4
tt0015661	5.3
tt0015662	7.2
tt0015663	6.4
tt0015665	7.0
tt0015669	5.9
tt0015684	6.3
tt0015687	6.6
tt0015688	6.8
tt0015689	2.7
tt0015690	5.0
tt0015691	6.3
tt0015693	6.4
tt0015700	6.7
tt0015702	6.3
tt0015713	6.0
tt0015714	6.2
tt0015724	6.2
tt0015727	6.7
tt0015728	7.3
tt0015735	7.3
tt0015738	7.1
tt0015739	7.6
tt0015740	5.8
tt0015742	6.7
tt0015745	7.1
tt0015746	5.4
tt0015749	5.6
tt0015750	6.0
tt0015758	7.0
tt0015765	7.2
tt0015766	6.7
tt0015768	7.1
tt0015770	5.8
tt0015771	5.7
tt0015772	6.6
tt0015773	5.9
tt0015775	8.0
tt0015777	5.0
tt0015778	7.1
tt0015794	6.3
tt0015801	7.1
tt0015811	3.3
tt0015813	5.4
tt0015814	7.2
tt0015816	6.2
tt0015820	5.7
tt0015840	6.2
tt0015841	7.5
tt0015842	7.2
tt0015847	6.1
tt0015851	6.0
tt0015852	7.0
tt0015856	2.9
tt0015861	6.6
tt0015863	7.2
tt0015864	8.2
tt0015866	6.3
tt0015867	7.2
tt0015872	7.0
tt0015873	7.8
tt0015875	5.4
tt0015881	8.1
tt0015882	2.2
tt0015883	6.8
tt0015900	6.3
tt0015901	2.6
tt0015902	5.9
tt0015903	4.8
tt0015909	6.5
tt0015918	7.3
tt0015919	6.1
tt0015924	6.5
tt0015930	5.4
tt0015935	6.7
tt0015937	7.1
tt0015939	1.7
tt0015947	6.7
tt0015951	1.3
tt0015959	6.6
tt0015965	5.0
tt0015968	6.9
tt0015972	7.2
tt0015973	5.7
tt0015975	6.9
tt0015976	6.8
tt0015979	7.0
tt0015980	7.1
tt0015997	7.0
tt0015998	6.7
tt0016004	7.3
tt0016005	6.6
tt0016006	5.2
tt0016008	6.0
tt0016013	7.2
tt0016017	7.1
tt0016022	5.9
tt0016023	6.0
tt0016028	6.7
tt0016029	7.1
tt0016031	5.3
tt0016034	7.0
tt0016037	6.0
tt0016038	6.2
tt0016039	7.0
tt0016042	5.7
tt0016049	6.3
tt0016051	6.5
tt0016052	5.5
tt0016058	6.8
tt0016060	5.7
tt0016061	5.6
tt0016063	7.5
tt0016064	6.8
tt0016065	5.6
tt0016066	6.1
tt0016073	6.0
tt0016076	4.7
tt0016084	7.0
tt0016094	5.6
tt0016097	6.5
tt0016104	7.3
tt0016106	6.6
tt0016107	6.1
tt0016109	5.0
tt0016112	6.8
tt0016114	6.3
tt0016123	6.2
tt0016130	6.7
tt0016134	6.8
tt0016140	5.6
tt0016142	6.8
tt0016145	6.7
tt0016156	7.1
tt0016159	7.2
tt0016167	6.3
tt0016172	6.2
tt0016174	2.3
tt0016184	1.7
tt0016185	7.1
tt0016186	6.0
tt0016195	7.7
tt0016198	5.9
tt0016201	6.2
tt0016202	6.6
tt0016205	6.7
tt0016207	6.5
tt0016212	6.2
tt0016213	7.0
tt0016214	5.4
tt0016218	5.2
tt0016220	7.6
tt0016223	6.2
tt0016226	6.1
tt0016230	6.0
tt0016231	5.8
tt0016232	7.1
tt0016234	5.3
tt0016235	6.5
tt0016237	6.1
tt0016238	6.1
tt0016240	6.8
tt0016241	3.8
tt0016245	5.0
tt0016246	6.8
tt0016251	6.0
tt0016258	7.1
tt0016259	6.7
tt0016276	6.5
tt0016284	6.8
tt0016288	6.4
tt0016294	6.7
tt0016295	6.5
tt0016300	5.2
tt0016301	7.4
tt0016305	6.1
tt0016307	7.3
tt0016308	6.6
tt0016309	3.6
tt0016310	6.8
tt0016323	5.9
tt0016324	3.9
tt0016328	6.2
tt0016332	7.9
tt0016334	7.2
tt0016338	6.1
tt0016341	5.7
tt0016343	5.0
tt0016345	7.2
tt0016346	7.7
tt0016351	6.0
tt0016358	1.9
tt0016361	7.1
tt0016368	6.8
tt0016374	4.9
tt0016377	4.1
tt0016382	7.0
tt0016384	6.1
tt0016390	7.4
tt0016392	6.5
tt0016394	6.5
tt0016395	7.2
tt0016398	6.0
tt0016399	5.4
tt0016403	6.7
tt0016408	4.8
tt0016409	6.6
tt0016417	4.4
tt0016420	6.5
tt0016430	5.6
tt0016438	6.6
tt0016439	7.0
tt0016446	7.4
tt0016449	5.8
tt0016453	5.9
tt0016461	6.5
tt0016462	6.1
tt0016467	5.8
tt0016469	7.0
tt0016473	7.2
tt0016478	6.7
tt0016480	6.8
tt0016481	7.4
tt0016487	7.1
tt0016491	7.7
tt0016493	6.7
tt0016497	6.9
tt0016499	6.5
tt0016500	6.3
tt0016507	5.7
tt0016515	5.2
tt0016523	6.3
tt0016524	5.6
tt0016526	7.3
tt0016530	6.3
tt0016533	5.0
tt0016534	6.8
tt0016535	1.0
tt0016541	7.2
tt0016544	5.1
tt0016545	5.8
tt0016548	6.9
tt0016550	6.4
tt0016553	6.6
tt0016558	6.3
tt0016559	6.9
tt0016560	5.4
tt0016561	7.1
tt0016563	6.6
tt0016564	7.2
tt0016570	5.3
tt0016573	5.0
tt0016575	6.4
tt0016597	6.2
tt0016598	6.5
tt0016601	6.3
tt0016603	7.6
tt0016607	6.6
tt0016615	6.0
tt0016621	6.3
tt0016623	7.0
tt0016627	7.0
tt0016628	7.3
tt0016629	6.6
tt0016630	7.1
tt0016634	7.0
tt0016638	6.3
tt0016639	7.6
tt0016640	6.5
tt0016641	7.8
tt0016642	7.0
tt0016643	6.4
tt0016646	5.9
tt0016650	6.9
tt0016653	5.1
tt0016654	7.1
tt0016655	6.8
tt0016658	4.6
tt0016659	1.6
tt0016660	6.5
tt0016664	5.5
tt0016666	5.2
tt0016669	7.3
tt0016672	5.1
tt0016676	5.1
tt0016677	7.3
tt0016679	5.2
tt0016685	6.9
tt0016689	6.9
tt0016690	6.2
tt0016691	6.7
tt0016692	6.2
tt0016693	6.1
tt0016694	6.7
tt0016695	6.0
tt0016696	7.2
tt0016703	6.7
tt0016706	7.4
tt0016709	6.9
tt0016710	6.0
tt0016713	2.2
tt0016715	6.2
tt0016716	4.6
tt0016719	5.9
tt0016722	4.8
tt0016724	6.1
tt0016730	6.1
tt0016732	6.2
tt0016733	7.0
tt0016734	7.1
tt0016743	6.0
tt0016745	6.8
tt0016749	5.8
tt0016751	7.6
tt0016762	6.6
tt0016766	4.9
tt0016768	5.7
tt0016770	7.0
tt0016772	4.9
tt0016778	6.8
tt0016781	5.4
tt0016782	5.9
tt0016783	6.8
tt0016784	5.0
tt0016787	7.6
tt0016804	7.0
tt0016806	7.0
tt0016812	7.2
tt0016814	6.9
tt0016815	4.8
tt0016822	6.7
tt0016823	6.1
tt0016825	5.9
tt0016827	4.5
tt0016832	6.9
tt0016833	6.3
tt0016834	7.3
tt0016841	6.2
tt0016843	6.3
tt0016844	7.4
tt0016847	8.1
tt0016850	5.9
tt0016854	6.4
tt0016858	7.0
tt0016860	5.2
tt0016865	5.1
tt0016867	5.7
tt0016871	5.8
tt0016874	7.6
tt0016875	7.1
tt0016878	5.3
tt0016881	6.2
tt0016884	7.7
tt0016885	7.1
tt0016886	7.2
tt0016891	6.3
tt0016893	7.1
tt0016894	7.1
tt0016895	7.5
tt0016902	6.1
tt0016906	5.6
tt0016910	6.2
tt0016912	6.9
tt0016914	6.9
tt0016915	6.2
tt0016916	5.4
tt0016926	5.1
tt0016930	5.3
tt0016935	7.0
tt0016939	6.4
tt0016940	7.1
tt0016946	2.1
tt0016947	6.5
tt0016948	7.4
tt0016950	4.6
tt0016953	6.7
tt0016959	7.6
tt0016963	3.9
tt0016964	6.9
tt0016971	6.1
tt0016972	7.4
tt0016981	6.9
tt0016989	6.3
tt0016999	7.1
tt0017000	6.0
tt0017001	1.7
tt0017004	6.6
tt0017009	7.3
tt0017010	6.4
tt0017013	3.6
tt0017014	7.4
tt0017017	5.1
tt0017020	6.8
tt0017022	6.2
tt0017023	6.7
tt0017025	7.2
tt0017027	7.2
tt0017028	7.0
tt0017029	6.6
tt0017033	7.0
tt0017043	5.3
tt0017045	6.6
tt0017046	7.3
tt0017047	7.3
tt0017048	7.4
tt0017049	6.9
tt0017053	7.4
tt0017056	1.8
tt0017060	5.6
tt0017061	5.3
tt0017062	5.9
tt0017063	6.8
tt0017067	7.6
tt0017071	2.3
tt0017074	5.2
tt0017075	7.3
tt0017077	6.4
tt0017079	5.9
tt0017080	5.9
tt0017082	6.4
tt0017089	5.8
tt0017096	6.8
tt0017097	5.6
tt0017099	6.2
tt0017100	7.0
tt0017103	6.8
tt0017104	3.6
tt0017107	7.0
tt0017112	6.3
tt0017115	7.2
tt0017117	7.6
tt0017118	6.4
tt0017119	6.8
tt0017120	6.8
tt0017124	6.9
tt0017127	5.7
tt0017128	7.5
tt0017129	4.3
tt0017130	6.9
tt0017132	7.6
tt0017136	8.3
tt0017137	7.3
tt0017139	5.4
tt0017141	5.3
tt0017142	6.6
tt0017143	5.8
tt0017151	4.3
tt0017158	7.2
tt0017159	6.9
tt0017161	3.6
tt0017162	6.8
tt0017165	7.4
tt0017180	6.2
tt0017184	6.0
tt0017195	7.1
tt0017196	6.8
tt0017198	5.3
tt0017199	7.4
tt0017201	6.8
tt0017202	5.5
tt0017205	7.3
tt0017207	6.7
tt0017210	6.5
tt0017212	6.0
tt0017217	6.9
tt0017218	5.5
tt0017226	6.6
tt0017227	4.2
tt0017233	7.5
tt0017235	5.8
tt0017242	6.6
tt0017243	4.7
tt0017244	6.0
tt0017246	6.7
tt0017248	7.0
tt0017251	2.6
tt0017252	5.3
tt0017253	2.6
tt0017254	6.1
tt0017259	6.8
tt0017265	5.2
tt0017266	5.7
tt0017271	7.7
tt0017279	7.3
tt0017292	6.6
tt0017293	7.1
tt0017300	6.9
tt0017304	6.0
tt0017305	7.2
tt0017307	6.9
tt0017309	4.8
tt0017311	7.2
tt0017316	7.2
tt0017321	4.6
tt0017325	6.8
tt0017326	6.9
tt0017328	7.1
tt0017329	6.6
tt0017338	5.9
tt0017339	4.1
tt0017340	5.0
tt0017350	7.7
tt0017353	5.1
tt0017354	6.5
tt0017356	5.8
tt0017358	2.1
tt0017366	5.9
tt0017367	7.3
tt0017372	6.7
tt0017374	5.9
tt0017376	7.3
tt0017378	6.7
tt0017379	6.9
tt0017382	6.8
tt0017384	5.2
tt0017385	5.3
tt0017386	2.3
tt0017388	5.2
tt0017393	7.0
tt0017399	5.9
tt0017400	6.3
tt0017401	7.5
tt0017408	5.4
tt0017409	7.1
tt0017410	6.2
tt0017411	7.4
tt0017416	6.7
tt0017418	7.0
tt0017419	6.1
tt0017421	7.4
tt0017423	7.3
tt0017431	6.1
tt0017432	6.1
tt0017433	5.5
tt0017437	6.7
tt0017438	6.9
tt0017448	7.1
tt0017449	7.0
tt0017451	4.6
tt0017454	6.0
tt0017457	7.8
tt0017462	5.7
tt0017463	7.5
tt0017465	5.8
tt0017476	4.8
tt0017477	6.0
tt0017480	6.9
tt0017483	6.1
tt0017486	5.6
tt0017492	7.1
tt0017498	7.0
tt0017502	7.0
tt0017504	5.3
tt0017505	7.1
tt0017506	7.8
tt0017508	7.0
tt0017513	7.1
tt0017515	6.7
tt0017516	6.7
tt0017518	7.0
tt0017519	6.7
tt0017526	7.3
tt0017530	5.7
tt0017532	5.8
tt0017533	4.2
tt0017534	6.5
tt0017539	7.2
tt0017540	6.8
tt0017548	3.2
tt0017553	2.7
tt0017554	5.8
tt0017558	6.4
tt0017562	7.2
tt0017566	2.8
tt0017567	7.1
tt0017575	6.9
tt0017578	7.2
tt0017584	7.0
tt0017585	6.8
tt0017586	7.5
tt0017587	5.9
tt0017588	3.8
tt0017593	7.1
tt0017595	5.8
tt0017599	5.1
tt0017619	7.4
tt0017621	6.1
tt0017623	5.9
tt0017626	7.0
tt0017632	5.8
tt0017637	6.9
tt0017652	6.8
tt0017653	7.1
tt0017655	4.6
tt0017656	1.0
tt0017662	6.9
tt0017663	7.0
tt0017667	6.9
tt0017668	7.6
tt0017671	5.9
tt0017673	3.8
tt0017676	7.2
tt0017682	5.1
tt0017685	6.8
tt0017687	6.3
tt0017688	6.9
tt0017692	6.3
tt0017698	7.6
tt0017701	7.0
tt0017703	5.3
tt0017707	5.3
tt0017714	6.2
tt0017726	6.7
tt0017727	5.6
tt0017731	6.4
tt0017735	6.8
tt0017736	6.7
tt0017738	6.8
tt0017739	7.1
tt0017742	4.9
tt0017743	7.0
tt0017747	3.9
tt0017748	7.0
tt0017750	7.1
tt0017751	6.6
tt0017752	5.7
tt0017757	6.9
tt0017764	5.8
tt0017765	7.1
tt0017766	5.2
tt0017768	5.0
tt0017772	6.7
tt0017773	6.2
tt0017774	6.3
tt0017776	7.2
tt0017778	6.3
tt0017779	4.6
tt0017788	7.1
tt0017793	5.0
tt0017802	4.9
tt0017804	6.2
tt0017805	5.2
tt0017806	5.3
tt0017809	7.2
tt0017811	2.5
tt0017812	6.7
tt0017822	6.6
tt0017823	6.6
tt0017825	6.2
tt0017829	7.3
tt0017832	4.8
tt0017835	4.6
tt0017839	7.2
tt0017841	7.0
tt0017843	5.7
tt0017844	7.0
tt0017850	7.6
tt0017858	6.5
tt0017859	6.7
tt0017860	5.6
tt0017863	2.6
tt0017865	3.5
tt0017866	4.4
tt0017877	6.5
tt0017882	6.7
tt0017883	5.9
tt0017886	6.4
tt0017888	6.6
tt0017891	5.1
tt0017894	6.6
tt0017895	1.4
tt0017898	5.0
tt0017899	6.0
tt0017910	1.1
tt0017911	7.0
tt0017912	6.6
tt0017913	3.1
tt0017917	6.6
tt0017918	7.0
tt0017919	7.1
tt0017921	4.4
tt0017923	5.3
tt0017925	8.1
tt0017926	7.0
tt0017928	6.6
tt0017929	7.0
tt0017930	7.0
tt0017935	6.7
tt0017936	6.8
tt0017937	5.6
tt0017938	7.1
